Ben Folds,Fred Jones, Pt. 2
The Montgolfier Brothers,Pro-Celebrity Standing Around
The Beatles,Elanor Rigby (karaoke version)
Sufjan Stevens,Concerning the UFO Sighting Near Highland, Illinois
The Housemartins,The People Who Grinned Themselves to Death
The Divine Comedy,Tonight We Fly
Blur,Tracy Jack
Misty's Big Adventure,I Am Cool with a Capital C
Eels,I Like Birds
The Beatles,Run For Your Life
They Might Be Giants,Bangs
The Flaming Lips,Yoshimi Battles the Pink Robots
Pixies,La La Love You
Iron & Wine,Naked as We Came
Ben Folds,Rent a Cop
The La's,There She Goes
Hoagy Carmichael,Hong Kong Blues
Half Man Half Biscuit,Paintball's Coming Home
Sufjan Stevens,The Tallest Man, the Broadest Shoulders
The Good Times Are Killing Me,Modest Mouse
Field Music,You're Not Supposed To
The Guild League,The Storm
Kimya Dawson & Jeffrey Lewis,Klutter
Stephen Malkmus,Jenny and the Ess-Dog
Rilo Kiley,Portions for Foxes
Cody Chesnutt,5 on a Joyride
Pulp,Babies
Yo La Tengo,Our Way to Fall
Michel Legrand,The Windmills Of Your Mind
I'm from Barcelona,We're from Barcelona
Simon and Garfunkel,America
Nirvana,In Bloom
The Free Design,Love You
Ben Folds,Bitches Ain't Shit
Bugsy Malone Soundtrack,You Give a Little Love
Ivor Cutler,Life in a Scotch Sitting Room
Bill Callahan,Footprints
The Housemartins,The People Who Grinned Themselves to Death
Color Me Badd,I Wanna Sex You Up
Iron & Wine,The Trapeze Swinger
Sufjan Stevens,Decatur, Or, Round of Applause for Your Stepmother!
Beck,Everybody's Got to Learn Sometime
Barenaked Ladies,Something You'll Never Find
Dog Trumpet,Quiet Night
Eels,It's a Motherfucker
Iron & Wine,Passing Afternoon
William Shatner and Ben Folds,That's Me Trying
Randy Newman,Marie
Darren Hanlon,The Last Night of Not Knowing You
Rufus Wainwright,14th Street
Belle and Sebastien,The Fox in the Snow
The Divine Comedy,Lost Property
Barenaked Ladies,Lovers in a Dangerous Time
Gavin Bryars,Jesus' Blood Never Failed Me Yet
Al Bowlly,Guilty (from the Amelie soundtrack) 
Modern Giant,Heartbeat
Blur,Tracy Jacks
Art Brut,Emily Kane
The Beatles,Run for Your Life
The Housemartins,Caravan of Love
Arctic Monkeys,Bigger Boys and Stolen Sweethearts
The Lucksmiths,Sunlight in a Jar
Liz Phair,Fuck and Run
Modest Mouse,Float On
Hartley Goldstein,A Love Song for Annie Hall
Pulp,Weeds
Eels,I Like Birds
Malcolm Middleton,We're All Going To Die
Aberfeldy,Tie One On
The Stone Roses,How Do You Sleep
Brasil '88 and SÃ©rgio Mendes,Waters of March
Jeffrey and Jack Lewis,Williamsburg Will Oldham Horror
Ivor Cutler,Life in a Scotch Sitting Room, vol. 2, episode 1
Modest Mouse,One Chance
Malcolm Middleton,We're All Going To Die
Art Brut,Modern Art
Regina Spektor,Us
Muddy Waters,Can't Get No Grindin' (What's The Matter With The Meal)
Regina Spektor,The Flowers
Herbie Hancock,Chameleon
Field Music,Trying to Sit Out
Alasdair Roberts,Riddle Me This
Ben Folds,Rockin' the Suburbs
Bobby Darin,Beyond the Sea
Bright Eyes,Hot Knives
Odetta,The Gallows Pole
David Bromberg,It Takes A Lot to Laugh It Takes a Train to Cry
Tripod,King Kong
Ben Folds,All U Can Eat
Small Faces,I'm Only Dreaming
Rilo Kiley,Portions for Foxes
Simon & Garfunkel,America
Creedence Clearwater Revival,Wrote a Song for Everyone
Sufjan Stevens,The Avalanche
The Guild League,Animals
Modest Mouse,Bukowski
Grateful Dead,Sugar Magnolia
The Divine Comedy,Our Mutual Friend
Sir Mix-a-Lot,Baby Got Back
Iron & Wine,Naked as We Came
Ryan Adams,Night Birds
In My Life,Johnny Cash
Modern Giant,Angie Hart
The Moldy Peaches,I Wanna Be a Hulkamaniac
Pulp,Babies
The Flaming Lips,Yoshimi Battles the Pink Robots 
Nick Drake,Rider on the Wheel
Fred Astereo,Sleepytown
Simon & Garfunkel,He Was My Brother
Tom Waits,Little Trip to Heaven
The Lucksmiths,Sunlight in a Jar
Longpigs,She Said
The Grates,19-20-20
Radio 4,Dance to the Underground
Darren Hanlon,Hold On
Tom Waits,Lord I've Been Changed
Misty's Big Adventure,I Am Cool with a Capital C
Arctic Monkeys,D is for Dangerous
Jack Ladder,Black Hole Blues
Julian Nation,All the Capital Cities Names
Julian Nation,Lost Swedish Pen Pals
Jeffrey Lewis,Back When I Was 4
Jai James,Butterfly Song
Pulp,A Little Soul
Color Me Badd,I Wanna Sex You Up
Queen,Bicycle Race
Kimya Dawson,My Heroes
The Divine Comedy,Our Mutual Friend
Dog Trumpet,Two Blue Birds
The Reindeer Section,Whodunnit
Lloyd Cole,Are You Ready to Be Heartbroken?
Looper,Festival â€˜95
The Lucksmiths,All the Recipes I've Ever Ruined
Petula Clark,Downtown
Modest Mouse,The Good Times Are Killing Me
Darren Hanlon,Elbows
Ben Folds Five,Eddie Walker
Half Man Half Biscuit,Paintball's Coming Home
Bright Eyes,Four Winds
Kings of Convenience,Surprise Ice
Ben Folds,Learn to Live with What You Are
Pixies,La La Love You
Belle and Sebastien,Electronic Renaissance
The Streets,Let's Push Things Forward
Fred Astereo,Sleepytown
Kingmaker,Armchair Anarchist
Field Music,Can You See Anything
The Zombies,The Way I Feel Inside
Sufjan Stevens,Springfield, or Bobby Got a Shadfly Caught in His Hair
The Carpenters,(They Long to Be) Close to You
Songs for the Young at Heart (Told By Jarvis Cocker),The Lion And Albert
The Divine Comedy,Tonight We Fly
SoftLightes,The Ballad of Theo & June
Dog Trumpet,Once Too Often
Gene,London, Can You Wait
Architecture in Helsinki,Do the Whirlwind
The Flaming Lips,Race for the Prize
Modest Mouse,We've Got Everything
The Magnetic Fields,The Luckiest Guy on the Lower East Side
The Moldy Peaches,Steak for Chicken
Phoenix,Lost and Found
Nick Drake,Rider on the Wheel
They Might Be Giants,Ana Ng
Pulp,Babies
My Latest Novel,The Reputation Of Ross Francis
Ben Folds Five,Underground
Darren Hanlon,Elbows
Ballboy,Sex Is Boring
Andrew Bird,Heretics
Barenaked Ladies,Lovers in a Dangerous Time
Final Fantasy,This Is the Dream of Wine & Regine
Belle and Sebastien,Sleep the Clock Around
Joanna Newsom,Clam, Crab, Cockle, Cowrie
Aaron Martin,The Ducks Are Just Sleeping
The Divine Comedy,Tonight We Fly
of Montreal,Gronlandic Edit
Modest Mouse,Fire It Up
Blur,Colours
Julian Nation,1992
The Lemonheads,Into Your Arms
Smudge,Scary Cassettes
Ben Folds,Not the Same
Arctic Monkeys,Balaclava
Clifford T. Ward,Home Thoughts from Abroad
DJ Jazzy Jeff & the Fresh Prince,Boom! Shake the Room
Eels,It's a Motherfucker
Calamity,Hysteria
Shirley Collins,Hares on the Mountain
David Kilgour,BBC World
Mitch Hedberg
Little Wings,Boom!
My Latest Novel,Pretty in a Panic
Tracey Thorn,Here it Comes Again
Hanne Hukkelberg,Balloon
C.W. Stoneking,Don't Go Dancin' Down the Darktown Strutter's Ball
The Reindeer Section,Your Sweet Voice
The Blow,Pile of Gold
Shelley DuVall,He Needs Me (from the Punch Drunk Love Soundtrack)
Field Music,She Can Do What She Wants
Modern Giant,Angie Hart
Frente!,The Destroyer
Little Wings,Under Your Blanket
Gene Pitney,Only Love Can Break a Heart
Steve Burns,>1
Jake Thackory,Sophie
There Might Be Giants,Bangs
Sebastien Schuller,1978
Sufjan Stevens,The Avalanche
William Shatner,Has Been
Kings of Convenience,I Don't Know What I Can Save You From
Darren Hanlon,Notes on Leaving
Clip from A Few Good Men
Al Bowlly,Guilty (from the Amelie Soundtrack)
Yo La Tengo,Our Way to Fall
Ben Folds Five,She Don't Use Jelly
Kristin Hersh,Uncle June and Aunt Kiyoti
Pixies,Gigantic
Jeffrey Lewis,Williamsburg Will Oldham Horror
The Postal Service,Such Great Heights
Herman DÃ¼ne,With a Fistful of Faith
The Lucksmiths ,Dignified and Old
The Divine Comedy,Sunrise
The Bedroom Philosopher,The Happiest Boy
Arctic Monkeys,Red Light Indicates Doors Are Secured
Destination Moon,Wooden Girl Meets Metal Boy
Kate Nash,Foundations
Jens Lekman,And I Remember Every Kiss
Kanye West,Gold Digger
Tunng,Bullets
The Guild League,Scientists
Regina Spektor,Fidelity
The Real Tuesday Weld,The Day Before You Came
Sufjan Stevens,Decatur, or, Round of Applause for Your Step-Mother!
The Bank Holidays,The Voice I Hear When I'm Alone
The Lucksmiths,Fear of Rollercoasters
Simple Minds,Don't You (Forget About Me)
Les Savy Fav,Pots & Pans
Ben Folds,Rockstar
Blur,Jubilee
Darren Hanlon,The People Who Wave at Trains
Juliana Hatfield,My Sister
Flight of the Conchords,Bus Driver's Song
Scout Niblett,Let Thine Heart Be Warmed (partial) 
A Most Ordinary Set of Events,Tim Rogers
The Postal Service,The District Sleeps Alone Tonight
The Retro Spankees,Out Like One
Half Man Half Biscuit,Paintball's Coming Home
Kay Starr,Stars Fell on Alabama
Jeremy Warmsley,I Believe in The Way You Move
Adam Sandler,The Hypnotist (partial)
M. Ward,To Go Home
Fred Astereo,Don't Break My Heart
Ned Collette,Forty Children
Ballboy,A Europewide Search for Love
Kimya Dawson,Being Cool
Cherry Ghost,People Help the People
The Lucksmiths,The Great Dividing Range
Holly Throsby,One of You for Me
The Divine Comedy,The Plough
Whitley,A Shot to The Stars
The Guild League,The Storm
The Postal Service,We Will Become Silhouettes
Tom Paxton,The Last Thing on My Mind
Iron & Wine,Naked as We Came
Beirut,Flying Club Cup
Jeffrey Lewis,The Chelsea Hotel Oral Sex Song
Nick Cave,Into My Arms
Eels,I Want to Protect You
Kate Nash,Foundations
The Mountain Goats,Sax Rohmer #1
Adam Cotton,Dream Girl
The Mountain Goats,So Desperate
Kings of Convenience,Surprise Ice
Ben Folds Five,Kate
Kelley Stoltz,The Birmingham Eccentric
City and Colour,The Girl
Bonnie â€˜Prince' Billy,Love Comes to Me
Loudon Wainwright III,A Song
The Postal Service,Brand New Colony
The Smashing Pumpkins,Rhinoceros
Anthony Atkinson,Half an Hour in the Afternoon
I Was a Cub Scout,Our Smallest Adventures
Superman Revenge Squad,Been a Private Detective for 17 Months
The Mountain Goats,The First Few Desperate Hours
Modest Mouse,Float On
The Divine Comedy,Sunrise
N.W.A.,Fuck Tha Police
Ben Folds Five,Bitches Ain't Shit
Mott the Hoople,All the Young Dudes
The Ivor Cutler Trio,I'm Happy
Baxter Dury,Beneath the Underdog
Ian Dury,Inbetweenies
Joanna Newsom,Bridges and Balloons
The Brels,The Man Who Wouldn't Join a Conga Line
Daniel Johnston,Laurie
Belle and Sebastien,I'm Waking Up to Us
John Hegley,The Luton Bungalow
Jonathan Katz,Three Hobbies (stand-up comedy)
I Am Kloot,Storm Warning
Great Lakes Myth Society,Stump Speech
The Ladybug Transistor,Choking on Air
The Longpigs,On & On
The Mountain Goats,No Children
MJ Hibbett & The Validators,Better Things to Do
Eels,I Like Birds
There Might Be Giants,Bangs
Morrissey,The More You Ignore Me the Closer I Get
Jeffrey Lewis,Alphabet
Stevie Nicks Hearts,The E.L.F.
Belle and Sebastien,You Don't Send Me
The Divine Comedy,Songs of Love
Billy Bragg,The Beach Is Free
Major Matt Mason,Mr Softie
The Lucksmiths,Sunlight in a Jar
Ben Folds Five,Theme from Dr. Pyser
Darren Hanlon,Hold On
Jeffrey and Jack Lewis,New Old Friends
The Postal Service,Such Great Heights
Nick Cave & The Bad Seeds,Into My Arms
The Guild League,Scientists
Cherry Ghost,People Help the People
City and Colour,Forgive Me
Britney Spears,Piece of Me
Mirah and Spectratone International,Community
The Grates,Trampoline
Darren Hanlon,Hold On
The Cave Singers,Dancing On Our Graves
Robyn Hitchcock,The Man Who Invented Himself
The Divine Comedy,Our Mutual Friend
Leonard Cohen,Chelsea Hotel #2
Modern Giant,Angie Heart
Frente!,Labour of Love
Shapes and Sizes,Teller/Seller
Anthony Atkinson,Spoiling for a Fight
Ballboy,The Sash My Father Wore
The Triangles,The Girl You've Been Avoiding
The Arctic Monkeys,From the Ritz to the Rubble
Arab Strap,The Shy Retirer
Beach House,Wedding Bell
Robyn Hitchcock and the Egyptians,The Yip! Song
Nick Cave and the Bad Seeds,Dig, Lazarus, Dig!
Jeffrey Lewis,Alphabet
Loudon Wainwright III,Dead Skunk
Johnathan Katz,Sidney Katz (stand-up comedy)
Kanye West,Diamonds from Sierra Leone
Frida HyvÃ¶nen,I Drive My Friend
The Mountain Goats,Idylls of the King
MJ Hibbett & The Validators,Programming Is a Poetry for Our Time
Half Man Half Biscuit,Paintball's Coming Home
Smashing Pumpkins,Siva
This Is Your Captain Speaking,Weathered (partial)
Patton Oswalt,The Miracle of Childbirth (stand-up comedy)
Eels,Novocaine for the Soul
Jeremy Warmsley,I Believe In The Way You Move
Jeffrey Lewis,Heavy Heart
The Guild League,Citronella
Great Lakes Myth Society,Compass Rose Bouquet *
The Lucksmiths,The Chapter in Your Life Entitled San Fransisco
Smudge,Alison Tells Me She's Not Sure That What She's Got Is Contagious
My Latest Novel,The Reputation Of Ross Francis
The Mountain Goats,Sax Rohmer #1
The Postal Service,Brand New Colony
Mirah and Spectratone International,Love Song of the Fly
Pulp,Help the Aged
The Guild League,The Storm
Bon Iver,Flume
Sufjan Stevens,Chicago
Vic Chesnutt,Doubting Woman
The Mountain Goats,First Few Desperate Hours
Jeffrey Lewis,The Chelsea Hotel Oral Sex Song
Modern Giant,Angie Heart
Belle and Sebastien,I'm Waking Up to Us
Arcade Fire,Keep the Car Running
Leonard Cohen,Chelsea Hotel #2
The Guild League,Trust
Arctic Monkeys,Perhaps Vampires Is a Bit Strong But...
Gavin Osborn,Height of Romance
Lovers in a Dangerous Time,Barenaked Ladies
Cryptacize,Cosmic Sing-a-Long
Andrew Bird,Simple X
Simon & Garfunkel,A Hazy Shade of Winter
Frida HyvÃ¶nen,I Drive My Friend
Gavin Osborn,Not Going Anywhere
The Lucksmiths,A Hiccup in Your Happiness
R. Kelly,Ignition
Grand Salvo,Without His Friends
Ben Folds Five,Eddie Walker
Mirah and Spectratone International,My Prize
The Divine Comedy,Generation Sex
The Owls,Peppermint Patty
The Cave Singers,New Monuments
Iron & Wine,Each Coming Night
The Lucksmiths,Once Again
Further,Perfect Teeth
Lambchop,Being Tyler
The Blow,Hey Boy
Darren Hanlon,Video Store
Eels,P.S. You Rock My World
Fred Thomas,Little Songs
Talking Heads,This Must Be the Place (Naive Melody)
Gladys Knight and the Pips,Midnight Train to Georgia
The Mountain Goats,No Children
Half Cousin,Mrs. Pilling
The Beatles,She Came in Through the Bathroom Window
The Beatles,Golden Slumbers
The Reindeer Section,You Are My Joy
The Postal Service,Such Great Heights
The Ladybug Transistor,Choking on Air
Kanye West,Gold Digger
The Lucksmiths,Sunlight in a Jar
Sparklehorse,Go
Morrissey,The More You Ignore Me, the Closer I Get
My Latest Novel,Pretty in a Panic
Tullycraft,Leaders of the New School
The Reindeer Section,Grand Parade
The Longpigs,On & On
The Guild League,Animals
Belle and Sebastian,Sleep the Clock Around
William Shatner,It Hasn't Happened Yet
Ballboy,A Europewide Search for Love
Regina Spektor,Fidelity
The Whitest Boy Alive,Above You
The Crayon Fields,Choir of Tiny Boys
The Stone Roses,Ten Storey Love Song
Herman DÃ¼ne,With A Fistful of Faith
Guided By Voices,Game of Pricks
The Reindeer Section,Your Sweet Voice
Ben Folds,Bruised
Pulp,A Little Soul
Liz Phair,Fuck and Run
Belle and Sebastien,Seymour Stein
The Divine Comedy,The Pop Singer's Fear of the Pollen Count
The Motifs,Turn Me
Modest Mouse,Float On
Papas Fritas,Wild Life
Papas Fritas,Passion Play
The Motifs,The Ant
Dinosaur Jr.,Just Like Heaven
The Guild League,Animals
Darren Hanlon,The People Who Wave at Trains
SinÃ©ad O'Connor,The Emperor's New Clothes
The Lucksmiths,A Hiccup In Your Happiness
The Lucksmiths,Sunlight In A Jar
The Lucksmiths,Putting It Off And Putting It Off
The Lucksmiths,If You Lived Here, You'd Be Home Now
The Lucksmiths,Fiction
The Lucksmiths,The Fog of Trujillo
The Lucksmiths,Great Lengths
The Lucksmiths,The Music Next Door
The Lucksmiths,Now I'm Even Further Away
The Lucksmiths,Young And Dumb
The Lucksmiths,The Chapter in Your Life Entitled San Francisco
The Lucksmiths,I Don't Want to Walk Around Alone No More
The Smashing Pumpkins,Pennies
Calexico and Charlotte Gainsbourg,Just Like a Woman 
My Latest Novel,The Reputation of Ross Francis
The Mountain Goats,Oceanographer's Choice
They Might Be Giants,Ana Ng
Jeffrey Lewis,Alphabet
Looper,Dave the Moon Man
Anthony Atkinson,Mental Notes Aplenty
Arcade Fire,Keep the Car Running
The Flaming Lips,Race for the Prize
Art Brut,Modern Art
Ted Leo and the Pharmacists,Me and Mia
Iron & Wine,Naked as We Came
The Weepies,Slow Pony Home
The Kinks,Nothin' in the World Can Stop Me Worryin' 'Bout That Girl
Belle and Sebastien,Mornington Crescent
The Postal Service,Such Great Heights
Darren Hanlon,The Ostracism of Vinny Lalor
The Replacements,Androgynous
Clem Snide,Happy Birthday
Tullycraft,Fall 4 U
Regina Spektor,On the Radio
Jeffrey Lewis,The Chelsea Hotel Oral Sex Song
Frida HyvÃ¶nen,I Drive My Friend
The Crayon Fields,Midnight
Jeremy Warmsley,I Believe in the Way You Move
John Hegley,The Luton Bungalow
The Lemonheads,Into Your Arms
Regina Spektor,Fidelity
City High,15 Will Get You 20
Pixies,La La Love You
They Might Be Giants,Istanbul (Not Constantinople)
Pulp,Babies
New Order,Blue Monday
Herman Dune,I Wish that I Could See You Soon
Mirah and Spectratone International,Community
Kings of Convenience,Failure
Mid-State Orange,The Casualties of Casual Ties
Simon & Garfunkel,America
Fionn Regan,Be Good Or Be Gone
Howe Gelb,Get to Leave
Micah P. Hinson,Don't You Forget
Steve Burns,>1
Jeffrey Lewis,New Old Friends
R. Kelly,Ignition
Bob Dylan,The Man in Me
The Streets,Let's Push Things Forward
The Moldy Peaches,Jorge Regula
Blur,Badhead
Joy Division,Transmission
Stevie Nicks,Edge of Seventeen
Yeah Yeah Yeahs,Maps
Dog Trumpet,Quiet Night
Rufus Wainwright,Oh What A World
Belle & Sebastian,You Don't Send Me
Dusty Springfield,The Windmills Of Your Mind
Cat Power,Sea of Love
The Reindeer Section,Your Sweet Voice (partial)
Only You,Louis Armstrong
Darren Hanlon,The Ostracism of Vinny Lalor
Gavin Osborn,unknown title (student union)
DJ Jazzy Jeff & the Fresh Prince,Boom! Shake the Room
American Music Club,Myopic Books
Loney Dear,And I Won't Cause Anything at All
The Divine Comedy,The Plough
Iron & Wine,Naked as We Came
Sufjan Stevens,Decatur, or, Round of Applause for Your Step-Mother!
My Latest Novel,Pretty in a Panic
Darren Hanlon,He Misses You Too, You Know
Andrew Bird,Simple X
Arcade Fire,Keep the Car Running
The Divine Comedy,Sunrise
The Mountain Goats,First Few Desperate Hours
The Clientele,Bonfires on the Health
Noah and the Whale,Our Window
Tom Waits,I'll Shoot the Moon
The Postal Service,Such Great Heights
Pixies,Gigantic
Rilo Kiley,Portions for Foxes
Alec Ounsworth,Idiots In The Rain
Darren Hanlon,The Perfect Day
The Divine Comedy,Tonight We Fly
The Guild League,Animals
Iron & Wine,Naked as We Came
